TimeStamp,88:75:56:8f:3d:d0,20:3a:07:f9:39:c1,88:75:56:8f:3d:d5,20:3a:07:f9:39:c2,20:3a:07:f9:39:c4,20:3a:07:f9:39:c0,20:3a:07:42:45:11,88:75:56:8f:3d:d4,20:3a:07:42:45:10,88:75:56:8f:3d:d2,88:75:56:8f:3d:d1,20:3a:07:f9:39:c5,20:3a:07:42:45:14,20:3a:07:42:45:12,20:3a:07:42:45:15,20:3a:07:42:45:1b,20:3a:07:42:45:1f,20:3a:07:42:45:1d,20:3a:07:42:45:1a,20:3a:07:42:45:1c,20:3a:07:42:45:1e,0c:d9:96:ca:15:42,0c:d9:96:ca:15:45,0c:d9:96:ca:15:41,0c:d9:96:ca:15:44,0c:d9:96:ca:15:40,34:a8:4e:cc:26:f4,34:a8:4e:cc:26:f2,34:a8:4e:cc:26:f5,34:a8:4e:cc:26:f1,34:a8:4e:cc:26:f0,88:75:56:8f:3d:dd,88:75:56:8f:3d:de,c0:62:6b:86:c4:30,c0:62:6b:86:c4:32,c0:62:6b:86:c4:35,c0:62:6b:86:c4:34,f0:25:72:a2:eb:e4,f0:25:72:a2:eb:e0,f0:25:72:a2:eb:e2,c0:62:6b:86:c4:31,f0:25:72:a2:eb:e1,88:75:56:6b:6a:55,c0:62:6b:86:c4:3c,34:a8:4e:cc:26:fa,34:a8:4e:cc:26:fc,c0:62:6b:86:c4:3a,34:a8:4e:cc:26:fe,c0:62:6b:86:c4:3e,88:75:56:6b:6a:54,88:75:56:6b:6a:50,34:a8:4e:cc:26:fd,c0:62:6b:86:c4:3d,88:75:56:6b:6a:52,c0:62:6b:86:c4:3b,34:a8:4e:cc:26:fb,34:a8:4e:cc:26:ff,a0:cf:5b:44:84:50,c0:62:6b:86:c4:3f,a0:cf:5b:44:84:55,88:75:56:6b:6a:5b,88:75:56:6b:6a:5d,88:75:56:6b:6a:5f,88:75:56:6b:6a:51,f0:25:72:a2:eb:e5,88:75:56:6b:6a:5a,88:75:56:6b:6a:5c,88:75:56:6b:6a:5e,a0:cf:5b:44:84:51,a0:cf:5b:44:84:52,a0:cf:5b:44:84:54,64:d8:14:32:64:d4,64:d8:14:32:64:d0,64:d8:14:32:64:d5,64:d8:14:c0:60:05,88:75:56:8f:3d:df,88:75:56:8f:3d:db,a0:cf:5b:44:84:5b,a0:cf:5b:44:84:5d,a0:cf:5b:44:84:5a,a0:cf:5b:44:84:5c,a0:cf:5b:44:84:5e,a0:cf:5b:44:84:5f,34:a8:4e:ab:ce:a4,34:a8:4e:ab:ce:a2,e0:d1:73:5b:cd:d2,e0:d1:73:5b:cd:d0,e0:d1:73:5b:cd:d4,e0:d1:73:5b:cd:d1,e0:d1:73:5b:cd:d5,e0:d1:73:5b:cd:dd,e0:d1:73:5b:cd:df,e0:d1:73:5b:cd:dc,e0:d1:73:5b:cd:da,e0:d1:73:5b:cd:de,e0:d1:73:5b:cd:db,7c:95:f3:17:0f:4f,64:d8:14:60:de:42,7c:95:f3:17:0f:40,7c:95:f3:17:0f:45,7c:95:f3:17:0f:4e,64:d8:14:60:de:45,64:d8:14:60:de:41,7c:95:f3:17:0f:41,7c:95:f3:17:0f:42,64:d8:14:60:de:40,64:d8:14:60:de:44,7c:95:f3:17:0f:44,7c:95:f3:17:0f:4d,7c:95:f3:17:0f:4a,7c:95:f3:17:0f:4c,7c:95:f3:17:0f:4b,64:d8:14:60:de:4b,64:d8:14:60:de:4f,64:d8:14:60:de:4d,64:d8:14:60:de:4a,64:d8:14:60:de:4c,64:d8:14:60:de:4e,64:d8:14:ad:ad:04,64:d8:14:c0:60:00,64:d8:14:ad:ad:00,34:a8:4e:ab:ce:a0,34:a8:4e:ab:ce:a5,64:d8:14:ad:ad:02,64:d8:14:32:64:d2,64:d8:14:ad:ad:05,34:a8:4e:ab:ce:a1,64:d8:14:32:64:d1,64:d8:14:c0:60:01,34:a8:4e:ab:ce:aa,64:d8:14:ad:ad:01,34:a8:4e:ab:ce:af,34:a8:4e:ab:ce:ac,64:d8:14:c0:60:0e,64:d8:14:c0:60:0c,34:a8:4e:ab:ce:ad,64:d8:14:c0:60:04,64:d8:14:c0:60:02,34:a8:4e:ab:ce:ae,64:d8:14:c0:60:0b,64:d8:14:c0:60:0d,64:d8:14:c0:60:0f,64:d8:14:c0:60:0a,34:a8:4e:ab:ce:ab,88:75:56:8f:3d:da
1454508604820,,-85,-89,-84,-85,-81,,,,,,,,,,,,,,,,-71,-72,,-67,-71,-78,-75,-76,-77,,,,,-90,,-88,,,,-87,,-76,,-78,-84,,-84,,-75,,-82,,-76,,,-83,,,,-85,-86,-83,-80,,-86,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508605739,,-85,-89,-84,-87,-86,,,,,,,,,,,,,,,,-72,-72,-74,-67,-72,-75,-75,-76,-77,-75,,,,-90,,-88,,,,,,-76,,-78,-84,,-84,,-79,-78,-87,,-79,,,-83,,,,-85,-86,-83,-80,,-86,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508606705,,-85,-89,-87,-87,-86,,,,,,,,,,,,,,,,-71,-71,-74,-67,-71,-78,-76,-76,-77,-75,,,,-90,,-88,,,,,,-76,,-78,-84,,-85,,-79,-78,-84,,-79,,,-84,,,,-85,-86,-83,-80,,-85,-85,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508607606,,-85,,-84,-87,-85,,,,,,,,,,,,,,,,-72,-71,-74,-67,-72,-77,-76,-76,-77,-75,,,,-90,,-88,,,,,,-76,,-78,-84,,-89,,-82,-83,-85,,-81,,,-87,,,,-85,-86,-83,-80,,-85,-85,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508608521,,-85,,-84,-87,-85,,,,,,-86,,,,,,,,,,-74,-71,-74,-73,-74,-77,-76,-73,-77,-75,,,,-90,,-88,,,,,,-77,,-84,-84,,-89,,-82,-83,-83,,-81,,-84,-83,,,,-87,-88,-85,-80,,-85,-85,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508609445,,-84,,-84,-87,-85,,,,,,-86,,,,,,,,,,-71,-71,-74,-72,-71,-77,-76,-73,-73,-75,,,,,,,,,,,,-77,,-81,-82,,-89,,-82,-83,-80,,-81,,-84,-80,,,,-87,-88,-84,-74,,-85,-88,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508610343,,-84,,-86,-84,-85,,,,,,-86,,,,,,,,,,-71,-71,,-72,-71,-77,-79,-73,-78,-75,,,,,,,,,,,,-77,,-81,-85,,-86,,-75,-83,-85,,-73,,-84,-85,,,,-87,-88,-84,-74,,-85,-88,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508611265,,-84,,-86,-84,-86,,,,,,-87,,,,,,,,,,-72,,-74,-72,-73,-75,-79,-75,-78,-77,,,,,,,,,,,,-77,,-81,-85,,-86,,-78,-79,-89,,-73,,-89,-85,,,,-87,-87,-84,-74,,-85,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508612177,,-84,,-86,-84,-86,,,,,,-87,,,,,,,,,,-73,,-72,-72,-73,-75,-79,-77,-78,-81,,,,,,,,,,,,-79,,-81,-85,,-86,,-78,-79,-89,,-73,,-85,-89,,,,-87,-87,-86,-74,,-85,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508613092,,-85,,-86,-84,-86,,,,,,-87,,,,,,,,,,-76,,-72,-76,-76,-75,-79,-77,-74,-81,,,,,,,,,,,,-79,,-83,-84,,-86,,-78,-79,-89,,-73,,-85,-89,,,,-87,-87,-88,-83,,-85,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508613996,,-85,-89,-86,-88,-86,,,,,,-87,,,,,,,,,,-73,-72,-72,-76,-73,-77,-77,-77,-76,-81,,,,,,,,,,,,-79,,-83,-85,,-88,,-80,-79,-89,,-80,,-85,-89,,,,-87,-87,-88,-83,,-85,-86,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508614903,,-85,-89,,-88,-87,,,,,,-89,,,,,,,,,,-73,-72,-79,-76,-73,-77,-77,-76,-76,-77,,,,,,,,,,,,-76,,-83,-85,,-88,,-80,-76,-87,,-80,,-86,-87,,,,-86,-87,-88,-83,,-85,-86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508615796,,-87,-89,,-88,-87,,,,,,-89,,,,,,,,,,-77,-72,-79,-77,-77,-77,-77,-76,-79,-77,,,,,,,,,,,,-76,,-86,-86,,-88,,-80,-76,-87,,-80,,-86,-85,,,,-90,-87,-88,-81,,-85,-86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508616741,,-87,-89,,-88,-87,,,,,,-89,,,,,,,,,,-77,-72,-79,-76,-75,-77,-77,-76,-79,-77,,,,,,,,,,,,-76,,-84,-83,,-88,,-80,-76,-87,,-80,,-86,-85,,,,-90,,-86,-82,,-85,-86,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508617649,,-87,-89,-89,-88,-87,,,,,,-89,,,,,,,,,,-77,-77,-79,-76,-77,-81,-80,-76,-79,-77,,,,,,,,,,,,-76,,-84,-83,,-81,,-84,-76,-79,,-84,,-86,-79,,,,-90,,-86,-82,,-85,-88,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508618574,,-87,,-89,-88,-87,,,,,,-89,,,,,,,,,,-76,-77,-77,-76,-76,-81,-80,-79,-79,-78,,,,,,,,,,,,-83,,-84,-83,,-81,,-84,-84,-81,,-84,,-83,-82,,,,-90,,-86,-82,,,-88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508619482,,-87,,-89,-88,-87,,,,,,,,,,,,,,,,-79,-77,-83,-79,-80,-81,-80,-80,-79,-78,,,,,,,,,,,,-83,,-83,-83,,-81,,-84,-84,-81,,-84,,-83,-83,,,,-88,,-86,-82,,,-88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508620411,,,,-89,-88,-87,,,,,,,,,,,,,,,,-80,-80,-83,-78,-80,-81,-80,-80,-84,-78,,,,,,,,,,,,-83,,-83,-85,,-81,,-84,-84,-81,,-85,,-83,-83,,,,-88,,-86,-86,,,-88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508621321,,,,-88,-88,-87,,,,,,,,,,,,,,,,-79,-79,-83,-78,-80,-81,-80,-80,-82,-78,,,,,,,,,,,,-83,,-83,-89,,-86,,-84,-84,-81,,-85,,-83,-83,,,,-88,,,-84,,,-88,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508622248,,,,-88,,,,,,,,,,,,,,,,,,-79,-79,-84,-78,-80,-78,-77,-80,-82,-77,,,,,,,,,,,,-83,,-83,-89,,-89,,-83,-83,-81,,-85,,-88,-83,,,,-88,,,-84,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508623151,,,,-88,,,,,,,,,,,,,,,,,,-79,-79,-83,-78,-80,-82,-77,-80,-82,-81,,,,,,,,,,,,-85,,-83,-89,,-89,,-83,-85,-87,,-85,,-87,-86,,,,-88,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508624044,,,,-88,,,,,,,,,,,,,,,,,,-80,-79,-83,-80,-81,-82,-77,-80,-79,-81,,,,,,,,,,,,-85,,-89,-89,,-89,,-83,-85,-87,,-85,,-87,-86,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508624927,,,,-88,,,,,,,,,,,,,,,,,,-80,-83,-81,-80,-79,-77,-77,-80,-79,-76,,,,,,,,,,,,-85,,-89,-89,,-84,,-85,-84,-83,,-86,,-87,-84,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508625810,,,,,,,,,,,,,,,,,,,,,,-80,-83,-81,-80,-79,-77,-77,-80,-76,-76,,,,,,,,,,,,-85,,-85,-85,,-84,,-85,-84,-83,,-86,,-87,-85,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508626716,,,,,,,,,,,,,,,,,,,,,,-80,-83,-83,-80,-79,-80,-77,-80,-76,-79,,,,,,,,,,,,-86,,-85,-85,,-84,,-86,-86,-86,,-86,,-86,-85,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508627610,,,,,,,,,,,,,,,,,,,,,,-80,-83,-83,-80,-80,-80,-77,-80,-76,-79,,,,,,,,,,,,-84,,-88,-85,,-84,,-86,-86,-86,,-86,,-89,-85,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508628509,,,,,,,,,,,,,,,,,,,,,,-83,-85,-83,-80,-83,-82,-82,-80,-76,-79,,,,,,,,,,,,-84,,-88,-85,,-88,,-87,-86,-86,,-86,,-89,-85,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508629398,,,,,,,,,,,,,,,,,,,,,,-82,-85,-84,-80,-83,-82,-82,-84,-76,-82,,,,,,,,,,,,-84,,-88,-85,,-88,,-87,-86,-86,,-86,,-89,-85,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508630293,,,,,,,,,,,,,,,,,,,,,,-82,-86,-84,-80,-85,-82,-82,-84,-83,-82,,,,,,,,,,,,-84,,-88,-89,,-88,,-87,-86,-86,,-86,,-89,,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508631203,,,,,,,,,,,,,,,,,,,,,,-82,-86,-81,-80,-85,-83,-82,-83,-83,-83,,,,,,,,,,,,-85,,-88,-89,,-88,,-86,-84,,,-86,,-89,-90,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508632136,,,,,,,,,,,,,,,,,,,,,,-84,-86,-81,-85,-85,-83,-82,-84,-83,-83,,,,,,,,,,,,-86,,,-89,,-88,,-86,-84,,,-86,,,-90,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508633033,,,,,,,,,,,,,,,,,,,,,,-83,-86,-81,-84,-84,-83,-82,-84,-84,-83,,,,,,,,,,,,-86,,,-89,,,,-86,-84,,,,,,-90,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508633921,,,,,,,,,,,,,,,,,,,,,,-83,-82,-81,-84,-84,-78,-78,-84,-84,-83,,,,,,,,,,,,-86,,,-89,,-89,,-86,-84,,,,,,-90,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508634845,,-87,,,,,,,,,,,,,,,,,,,,-78,-82,-81,-80,-80,-78,-78,-81,-84,-83,,,,,,,,,,,,-83,,-84,,,-89,,-86,-84,,,,,-82,-83,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508635785,,-87,,,,,,,,,,,,,,,,,,,,-78,-82,-81,-80,-80,-78,-78,-80,-84,-81,,,,,,,,,,,,-84,,-84,,,-89,,-86,-84,-85,,,,-85,-85,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508636683,,-87,,,,,,,,,,,,,,,,,,,,-82,-82,-81,-83,-82,-78,-78,-80,-81,-81,,,,,,,,,,,,-84,,-87,-88,,-89,,-86,-84,-85,,,,-85,-85,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508637579,,-87,,,,,,,,,,,,,,,,,,,,-82,-82,-81,-83,-82,-82,-83,-80,-81,-82,,,,,,,,,,,,-84,,-87,-88,,-87,,-85,-84,-86,,,,-85,-85,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508638461,,-87,,,,,,,,,,,,,,,,,,,,-80,,-81,-79,-82,-82,-83,-84,-81,-82,,,,,,,,,,,,-86,,-86,-88,,-87,,-85,-84,-86,,,,-85,-86,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508639348,,,,,,,,,,,,,,,,,,,,,,-80,-84,-81,-79,-82,-80,-80,-84,-81,-81,,,,,,,,,,,,-86,,-86,-88,,-89,,-84,-84,-88,,-84,,-85,-86,,,,,,,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508640230,,,,,,,,,,,,,,,,,,,,,,-83,-84,,-84,-82,-80,-80,-80,-81,-81,,,,,,,,,,,,-85,,-89,-88,,-89,,-84,-84,-88,,-84,,,-89,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508641126,,,,,,,,,,,,,,,,,,,,,,-83,-84,-82,-84,,-82,-81,-80,,-84,,,,,,,,,,,,-85,,-89,,,-89,,-86,-86,-88,,-86,,,-89,,,,,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508642011,,,,,,,,,,,,,,,,,,,,,,-77,-84,-82,-80,-78,-82,-81,-80,-81,-84,,,,,,,,,,,,-85,,-89,-88,,-89,,-86,-86,-88,,-82,,,-89,,,,,,,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508642899,,,,,,,,,,,,,,,,,,,,,,-77,-81,-83,-80,-78,-82,-81,-80,-81,-83,,,,,,,,,,,,-85,,-89,-88,,-89,,-82,-84,-90,,-83,,,-89,,,,,,,-80,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508643826,,,,,,,,,,,,-89,,,,,,,,,,-77,-81,-80,-80,-78,-84,-85,-80,-81,-85,,,,,,,,,,,,-82,,-89,-88,,,,-84,-83,-86,,-83,,,-89,,,,,,,-80,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508644737,,,,,,,,,,,,-89,,,,,,,,,,-79,-81,-80,-80,-80,-84,-85,,-81,-85,,,,,,,,,,,,-82,,-87,-88,,,,-84,-83,-86,,-83,,,,,,,,,-88,-82,,,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508645629,,,,,,,,,,,,-89,,,,,,,,,,-79,-78,-80,-80,-79,-80,-81,,-81,-85,,,,,,,,,,,,-82,,-87,-88,,,,-84,-83,-86,,-83,,,,,,,,,-88,-82,,-88,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508646539,,,,,,,,,,,,-89,,,,,,,,,,-79,-78,-80,-80,-80,-80,-81,-82,-81,-85,,,,,,,,,,,,-83,,-87,,,,,-84,-83,-86,,-83,,,,,,,,,-88,-82,,-88,,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508647440,,,,,,,,,,,,-89,,,,,,,,,,-77,-81,-80,-77,-78,-80,-81,-82,-81,-85,,,,,,,,,,,,-83,,-90,,,,,-84,-83,-86,,,,,,,,,,,-87,-82,,-88,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508648365,,,,,,,,,,,,,,,,,,,,,,-77,-80,-79,-77,-78,-81,-81,-82,-81,-82,,,,,,,,,,,,-83,,-90,,,,,-83,-82,,,-83,,,,,,,,,-87,-82,,-88,-89,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508649258,,,,,,,,,,,,,,,,,,,,,,-77,-80,-79,-77,-77,-78,-81,-77,-81,-77,,,,,,,,,,,,-79,,-90,,,,,-81,-81,-90,,-83,,,,,,,,-85,-87,,,-88,-89,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508650163,,,,,,,,,,,,,,,,,,,,,,-78,-78,-79,-78,-78,-78,-81,-77,-80,-77,,,,,,,,,,,,-79,,-86,-89,,,,-81,-81,-90,,-83,,,,,,,,-85,-88,,,-87,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508651064,,,,,,,,,,,,,,,,,,,,,,-78,-81,-79,-78,-79,-79,-80,-77,-80,-78,,,,,,,,,,,,-79,,-86,-89,,-86,,-83,-83,-85,,-83,,,,,,,,-85,-88,,,-87,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508651956,,,,,,,,,,,,,,,,,,,,,,-79,-81,-79,-78,-79,-79,-80,-76,-80,-79,,,,,,,,,,,,-81,,-86,-89,,-86,,-83,-83,-89,,-83,,-85,-88,,,,,-85,-88,,,-87,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508652883,,,,,,,,,,,,,,,,,,,,,,-76,-81,-79,-78,-76,-79,-80,-81,-80,-79,,,,,,,,,,,,-85,,-88,-89,,-86,,-83,-83,-89,,-83,,-88,-89,,,,,-85,-88,,,-87,-88,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508653786,,,,,,,,,,,,,,,,,,,,,,-77,-77,-79,-78,-77,-81,-81,-81,-80,-79,,,,,,,,,,,,-85,,-88,-89,,-88,,-85,-83,-89,,-84,,-88,-89,,,,,,-88,,,-87,-88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508654686,,,,,,,,,,,,,,,,,,,,,,-77,-77,-76,-78,-77,-81,-81,-78,,-76,,,,,,,,,,,,-85,,-88,,,-88,,-85,-82,-90,,-84,,-89,-88,,,,-87,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508655598,,,,,,,,,,,,,,,,,,,,,,-76,-77,-76,-77,-77,-81,-81,-78,-79,-76,,,,,,,,,,,,-85,,-89,-89,,-88,,-85,-82,-90,,-84,,-89,-88,,,,-87,-87,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508656499,,,,,,,,,,,,,,,,,,,,,,-77,-77,-76,-77,-77,-81,-80,-78,-79,-76,,,,,,,,,,,,-85,,-89,-89,,-88,,-84,-82,-90,,-85,,-89,-88,,,,-87,-87,,-85,,,-85,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508657434,,,,,,,,,,,,,,,,,,,,,,-76,-77,-76,-77,-76,-81,-80,-80,-79,-78,,,,,,,,,,,,-82,,-89,-89,,-88,,-84,-80,-89,,-85,,-88,-87,,,,-85,-85,,-85,,,-85,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
