TimeStamp,e0:d1:73:a1:20:e0,e0:d1:73:a1:20:e2,e0:d1:73:a1:20:e5,e0:d1:73:a1:20:e1,cc:d5:39:9a:e4:85,e0:d1:73:a1:20:e4,54:78:1a:24:67:c1,54:78:1a:24:67:c2,e0:d1:73:a1:20:ef,54:78:1a:24:67:c4,e0:d1:73:a1:20:ec,e0:d1:73:a1:20:ea,cc:d5:39:9a:e4:84,cc:d5:39:9a:e4:80,84:78:ac:dc:d4:a1,cc:d5:39:9a:e4:82,54:78:1a:24:67:c0,cc:d5:39:24:a7:71,84:78:ac:dc:d4:a4,84:78:ac:dc:d4:a2,54:78:1a:24:67:c5,54:78:1a:24:67:cc,cc:d5:39:24:a7:74,54:78:1a:24:67:ca,54:78:1a:24:67:cf,cc:d5:39:24:a7:72,54:78:1a:24:67:ce,54:78:1a:24:67:cd,cc:d5:39:24:a7:70,cc:d5:39:24:a7:75,54:78:1a:24:67:cb,e0:d1:73:0f:2f:75,cc:d5:39:9a:e4:81,cc:d5:39:6a:49:e4,20:3a:07:aa:41:31,cc:d5:39:6a:49:e2,20:3a:07:aa:41:32,20:3a:07:aa:41:30,e0:d1:73:d8:74:94,34:a8:4e:ae:31:70,e0:d1:73:d8:74:92,20:3a:07:aa:41:3d,20:3a:07:aa:41:3e,20:3a:07:aa:41:35,20:3a:07:aa:41:3c,e0:d1:73:d8:74:90,e0:d1:73:d8:74:95,cc:d5:39:49:c0:95,20:3a:07:aa:41:3a,cc:d5:39:49:c0:90,cc:d5:39:49:c0:94,e0:d1:73:d8:74:91,cc:d5:39:49:c0:91,cc:d5:39:49:c0:92,20:3a:07:aa:41:34,20:3a:07:aa:41:3f,20:3a:07:aa:41:3b,cc:d5:39:15:29:64,1c:e6:c7:03:56:20,e0:d1:73:de:ac:14,e0:d1:73:de:ac:10,e0:d1:73:de:ac:12,e0:d1:73:95:71:42,e0:d1:73:d8:74:9c,e0:d1:73:d8:74:9f,e0:d1:73:d8:74:9e,e0:d1:73:d8:74:9d,e0:d1:73:a1:20:ee,e0:d1:73:a1:20:eb,e0:d1:73:a1:20:ed,e0:d1:73:d8:74:9a,e0:d1:73:95:71:45,e0:d1:73:95:71:40,e0:d1:73:95:71:44,e0:d1:73:de:ac:11,e0:d1:73:de:ac:15,e0:d1:73:0f:2f:71,e0:d1:73:bd:c9:a1,e0:d1:73:bd:c9:a0,e0:d1:73:0f:2f:70,e0:d1:73:95:71:4a,e0:d1:73:bd:c9:a2,e0:d1:73:0f:2f:72,e0:d1:73:0f:2f:7f,e0:d1:73:0f:2f:7b,e0:d1:73:0f:2f:7e,e0:d1:73:95:71:41,e0:d1:73:0f:2f:7d,e0:d1:73:0f:2f:7c,e0:d1:73:95:71:4b,e0:d1:73:95:71:4c,e0:d1:73:95:71:4e,e0:d1:73:95:71:4f,e0:d1:73:bd:c9:a4,e0:d1:73:95:71:4d,e0:d1:73:0f:2f:74,e0:d1:73:0f:2f:7a,e0:d1:73:de:ac:1f,e0:d1:73:bd:c9:ab,e0:d1:73:de:ac:1a,e0:d1:73:de:ac:1e,e0:d1:73:bd:c9:aa,e0:d1:73:bd:c9:ac,e0:d1:73:bd:c9:ae,e0:d1:73:bd:c9:af,e0:d1:73:bd:c9:ad,e0:d1:73:bd:c9:a5,e0:d1:73:de:ac:1b,e0:d1:73:de:ac:1c,34:a8:4e:29:3d:95,cc:d5:39:15:29:62,e0:d1:73:de:ac:1d
1454082395184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,-67,-67,-63,,,-55,-67,-69,-51,-74,-67,-51,-62,-61,-61,-64,-61,-62,-78,-75,-77,-75,,-75,-52,-63,,-81,,,-82,-82,-85,-80,-80,-68,,,,,
1454082397523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,-63,-63,-63,,,-56,-67,-61,-51,-72,-67,-51,-59,-58,-59,-64,-59,-59,-77,-72,-75,-75,,-75,-52,-62,,-81,,,,,-81,-80,-81,-61,,,,,
1454082399855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-63,-63,-64,,,-56,-66,-61,-53,-74,-62,-51,-63,-66,-64,-64,-61,-62,-76,-72,-75,-76,-64,-76,-52,-63,,-81,,,-75,-76,-81,-76,-76,-61,,,,,
1454082402184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-63,-63,-64,,,-56,-63,-61,-58,-77,-62,-60,-64,-66,-62,-60,-64,-63,-76,-76,-75,-76,-64,-76,-60,-62,,-77,,,-75,-76,-81,-79,-79,-61,,,,,
1454082404526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-67,-66,-64,,,-56,-63,-64,-58,-77,-62,-60,-62,-66,-63,-60,-62,-63,-77,-78,-78,-77,-64,-78,-60,-62,,-77,,,-75,-76,-80,-79,-79,-64,,,,,
1454082406855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-67,-66,-64,,,-56,-66,-64,-57,-73,-66,-60,-65,-63,-64,-60,-65,-63,-75,-73,-75,-74,-64,-74,-60,-62,,-77,,,-79,-76,-80,-81,-80,-64,,,,,
1454082409188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-67,-66,-64,,,,-64,-64,-57,-76,-66,-57,-62,-63,-63,-64,-63,-62,-76,-75,-75,-75,-64,-77,-58,-61,,-81,,,-79,-76,-80,-82,-82,-63,,,,,
1454082411548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-70,-70,-69,,,-53,-64,-64,-57,-73,-66,-57,-63,-63,-63,-64,-64,-68,-72,-75,-71,-74,-64,-76,-58,-68,,-81,,,-79,-79,-79,-78,-78,-63,,,,,
1454082413875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-70,-70,-69,,,-53,-67,-64,-54,-76,-66,-56,-64,-63,-65,-69,-64,-64,-75,-76,-74,-74,-64,-76,-54,-64,,-80,,,-79,-79,-79,-80,-79,-63,,,,,
1454082416221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63,,,,,,,,,-67,-70,-69,,,-58,-67,-63,-54,-74,-66,-59,-63,-64,-65,-69,-62,-62,-75,-74,-74,-74,-64,-74,-54,-62,,-80,,,-79,-79,-75,-76,-76,-63,,,,,
1454082418549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-70,-69,,,-58,-60,-63,-58,-74,-61,-59,-64,-65,-64,-69,-64,-66,-75,-74,-73,-74,-64,-73,-54,-66,,-80,,,-81,-82,-75,-79,-80,-63,,,,,
1454082420875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-70,-69,,,-58,-62,-63,-54,-74,-61,-55,-62,-64,-63,-69,-62,-62,-73,-73,-72,-74,-64,-73,-54,-63,,-76,,,-81,-82,-75,-75,-76,-63,,,,,
1454082423220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,,,-55,-62,-62,-54,-75,-61,-55,-66,-68,-67,-69,-65,-65,-77,-76,-76,-79,,-78,-54,-67,,-76,,,-81,-82,-79,-78,-79,-61,,,,,
1454082425550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,-65,,-74,,,-55,-56,-62,-66,-79,-61,-55,-68,-68,-67,-69,-65,-69,-81,-80,-80,-80,,-80,-54,-69,,-76,,,-75,-82,-79,-74,-75,-61,,,,,
1454082427877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,-65,,-74,,,-55,-56,-62,-66,-79,-61,-63,-77,-75,-76,-72,-77,-77,-81,-88,-80,-80,,-89,-63,-77,,-73,,,-75,-82,-79,-72,-72,-57,,,,,
1454082430208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,-73,-75,-74,,,-66,-56,-56,-66,-84,,-63,-74,-73,-73,-72,-75,-73,-85,-85,-84,-85,,-87,-63,-74,,-73,,,-75,,-74,-73,-73,-54,,,,,
1454082432543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,-73,-77,-77,,,-66,-56,-56,-66,-86,-54,-63,-75,-74,-75,-72,-75,-75,-85,-85,-85,-85,-54,-86,-63,-76,,-73,,,-80,-83,-74,-79,-80,-54,,,,,
1454082434877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,-73,-77,-77,,,-66,-55,-56,-66,-88,-54,-65,-74,-75,-73,-74,-74,-75,-86,-85,-85,-86,-54,-86,-65,-76,,-80,,,-80,-83,-74,-80,-80,-54,,,,,
1454082437209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,-79,-79,-77,,,-66,-55,-61,-66,-87,-54,-65,-72,-73,-73,-74,-73,-73,-86,-87,-86,-86,-62,-87,-65,-74,,-80,,,-80,-83,-76,-77,-77,-62,,,,,
1454082439552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,,,-79,-74,-72,,,-66,-55,-61,-66,-81,-55,-65,-69,-70,-70,-74,-71,-69,-83,-82,-86,-84,-57,-84,-65,-70,,-80,,,-79,-79,-76,-78,-78,-62,,,,,
1454082441882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,,,-79,-74,-72,,,-66,-55,-61,-66,-86,-55,-65,-72,-74,-74,-77,-73,-73,-88,-82,-86,-84,-57,-84,-67,-75,,-76,,,-79,-79,-76,-76,-75,-63,,,,,
1454082444206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,,,-79,-78,-72,,,-71,-55,-61,-66,-86,-55,-65,-77,-74,-78,-77,-78,-70,-88,-82,-86,-84,-60,-88,-67,-75,,-76,,,-79,-76,-79,-78,-78,-62,,,,,
1454082446539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,,,-79,-75,-75,,,-71,,-61,,-86,-63,-65,-75,-75,-74,-77,-75,-75,-89,-88,-86,-89,-64,-88,-67,-76,,-76,,,-80,-78,-79,-79,-79,-62,,,,,
1454082448867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,,,-79,-75,-75,,,-71,-61,-61,,-90,-63,-65,-78,-78,-77,-80,-78,-79,-89,-91,-90,-89,-64,-88,-67,-78,,-77,,,-80,-78,-79,-76,-76,-62,,,,,
1454082451206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79,-75,-75,,,-71,-61,-57,,-92,-63,-68,-78,-75,-77,-80,-79,-79,-89,-91,-88,-89,-64,-88,-67,-80,,-77,,,-80,-78,-77,-77,-76,-58,,,,,
1454082453528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,-79,-75,-77,,,-71,-61,-57,-72,-92,-56,-68,-79,-73,-74,-80,-75,-77,-89,-90,-88,-89,-57,-91,,-77,,-77,,,-83,-86,-77,-81,-76,-58,,,,,
1454082455857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,,-75,-77,,,,-60,-57,-72,-89,-56,-68,-71,-73,-70,-76,-71,-72,-90,-89,-89,-89,-57,-87,,-73,,-71,,,-83,-86,-77,-72,-71,-58,,,,,
1454082458192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,-79,,-77,,,-72,-60,-57,-72,-89,-56,-68,-78,-77,-78,-76,-77,-78,-90,-90,-89,-91,-57,-89,,-75,,-71,,,-83,-86,-76,-78,-77,-58,,,,,
1454082460514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,,,-79,-80,-78,,,-72,-60,-61,-72,-90,-59,-68,-77,-76,-78,-76,-76,-80,-92,-90,-91,-91,-59,-90,,-79,,-71,,,-81,-79,-76,-78,-77,-58,,,,,
1454082462846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,-79,-80,-78,,,-72,-62,-61,-71,-89,-64,-68,-73,-75,-73,-78,-72,-75,-91,-90,-89,-91,-59,-89,-74,-75,,-83,,,-81,-79,-76,-82,-83,-58,,,,,
1454082465180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,-79,-80,-78,,,-72,-62,-61,-71,-83,-64,-64,-69,-71,-71,-76,-69,-69,-85,-83,-85,-85,-59,-86,-66,-70,,-83,,,-81,-79,-76,-82,-82,-65,,,,,
1454082467528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,-71,-71,-78,,,-59,-62,-62,-71,-76,-64,-64,-67,-65,-63,-76,-66,-64,-81,-77,-77,-77,-63,-76,-66,-65,,-83,,,-81,-81,-79,-82,-82,-65,,,,,
1454082469866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,-71,-71,-78,,,-59,-66,-62,-61,-76,-64,-60,-70,-70,-70,-69,-70,-69,-77,-76,-76,-76,-63,-75,-60,-70,,-79,,,-81,-81,-79,-78,-78,-65,,,,,
1454082472199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,-66,-66,,,,-59,-66,-63,-61,-80,-64,-60,-64,-65,-66,-69,-65,-67,-75,-79,-76,-76,-64,-75,-60,-64,,-79,,,-81,-81,-80,-80,-80,-65,,,,,
1454082474529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-66,-64,-64,,,-59,-66,-63,-61,-76,-60,-60,-66,-66,-66,-69,-66,-65,-72,-76,-74,-78,-61,-77,-60,-65,,-79,,,-77,-76,-80,-76,-77,-65,,,,,
1454082476864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-66,-64,-64,,,-59,-68,-63,-59,-76,-60,-55,-65,-64,-63,-68,-64,-65,-74,-75,-79,-75,-61,-75,-56,-63,,-82,,,-77,-76,-80,-82,-82,-65,,,,,
1454082479200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,-66,-68,-64,,,-58,-68,-64,-59,-76,-60,-55,-65,-64,-63,-68,-65,-64,-77,-76,-75,-76,-61,-76,-56,-63,,-82,,,-77,-76,-80,-80,-80,-65,,,,,
1454082481548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,,,,,,-66,-68,-67,,,-58,-67,-64,-59,-76,-65,-55,-65,-64,-65,-68,-64,-64,-77,-76,-75,-79,-66,-79,-56,-63,,-82,,,-81,-81,-80,-82,-81,-65,,,,,
1454082483875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,,,,,,-66,-68,-67,,,-59,-67,-64,-59,-76,-65,-57,-63,-64,-65,-68,-63,-64,-74,-76,-75,-75,-66,-75,-56,-63,,-82,,,-81,-81,-81,-81,-81,-67,,,,,
1454082486205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,,,,,,,,,-65,-66,-66,,,-61,-67,-64,-59,-76,-68,-57,-67,-68,-65,-68,-67,-66,-78,-76,-76,-74,-65,-75,-56,-66,,-82,,,-81,-80,-83,-82,-81,-67,,,,,
1454082488535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,,,-65,-66,-72,,,-61,-72,-64,-65,-88,-73,-57,-79,-80,-77,,-79,-79,-88,-87,-84,-74,-65,-87,,-78,,,,,-86,-80,-83,-88,-81,-67,,,,,
1454082490883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,,,-65,-66,-72,,,-61,-72,-64,-65,-88,-73,-68,-79,-83,-77,-75,-83,-83,-88,-87,-84,-87,-65,-87,-70,-78,,,,,-86,-80,-83,-88,-81,-79,,,,,
1454082493218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,,,-65,-78,-79,,,-61,-72,-79,-65,-88,-79,-68,-77,-78,-79,-75,-79,-82,-89,-87,-84,-87,-80,-89,-70,-82,,,,,-86,-80,-83,-88,-81,-79,,,,,
1454082495542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,,,-65,-78,-79,,,-61,-78,-79,-70,-87,-79,-68,-80,-81,-83,-77,-79,-83,-89,-87,-88,-88,-80,-88,-70,-82,,,,,-86,-80,-83,-88,-81,-79,,,,,
1454082497868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,,,-80,-78,-79,,,-71,-78,-79,-70,-87,-79,-70,-80,-81,-83,-77,-83,-80,-89,-87,-88,-88,-80,-88,-70,-81,,,,,-86,,,-88,,-86,,,,,
1454082500200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,,,,,,-80,-80,-81,,,-75,-78,-81,-70,-87,-79,-70,-80,-81,-83,-77,-83,-80,-89,-87,-88,-88,-83,-88,-70,-81,,,,,,,,,,-86,,,,,
1454082502532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,-80,-80,-83,,,-75,-83,-81,-70,-87,-79,-70,-82,-83,-85,-77,-83,-80,-89,-87,-88,-88,-83,-88,-70,-81,,,,,,,,,,-86,,,,,
1454082504857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,-80,-80,-83,,,-75,-83,-81,-70,-87,,-75,-82,-83,-85,-87,-83,-80,-89,-87,-88,-88,-83,-88,-76,-81,,,,,,,,,,-85,,,,,
1454082507184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,-80,-80,-83,,,-75,-83,-81,,,,-75,-82,-83,-85,-87,-83,-80,,,,,-83,,-76,-81,,,,,,,,,,-85,,,,,
1454082509514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,-80,-80,-83,,,-75,-83,-81,,,,-75,-83,-83,-85,-87,,,,,,,-83,,-76,,,,,,,,,,,-85,,,,,
1454082511842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,,,,,,,,,,,-83,,,,-83,,-76,,,-75,-80,-79,-81,-87,-78,-79,,,,,,,-76,-79,,,,,,,,,,-85,,,,,
1454082514173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,,,,,-79,,,-76,,,-79,-80,-80,-81,-87,-81,-79,,,,,,,-76,-80,,,,,,,,,,-85,,,,,
1454082516500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87,-86,-88,,,-79,,-84,-76,,-85,-79,-79,-80,-81,,-79,-83,,,,,-85,-91,-76,-81,,,,,,,,,,-85,,,,,
1454082518837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,-87,-86,-88,,,-79,-85,-84,-72,-93,-84,-79,-76,-79,-77,-86,-76,-77,,,,,-85,-91,-72,-77,,,,,,,,,,-85,,,,,
1454082521175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,-86,-86,-88,,,-74,-85,-84,-72,-93,-84,-75,-75,-76,-77,-86,-74,-73,-89,,-89,-91,-85,-91,-72,-75,,,,,,,,,,-82,,,,,
1454082523506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82,,,,,,,,,-86,-80,-82,,,-74,-85,-84,-72,-88,-85,-75,-72,-73,-75,-86,-73,-75,-87,-89,-88,-88,-85,-87,-72,-75,,,,,,,,,,-82,,,,,
1454082525831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,,,-86,-80,-82,,,-74,-82,-84,-66,-83,-85,-75,-72,-73,-73,-76,-72,-72,-85,-83,-85,-84,-85,-85,-67,-74,,,,,,,,,,-82,,,,,
1454082528160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,,,-79,-80,-82,,,-70,-82,,-66,-86,-85,-67,-72,-73,-73,-76,-72,-72,-85,-86,-85,-86,,-85,-67,-74,,-88,,,,,,,,-76,,,,,
1454082530510,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,,,-74,-75,-74,,,-56,-82,-76,-66,-79,-85,-67,-64,-65,-65,-76,-64,-63,-80,-78,-77,-77,-77,-77,-67,-62,,-88,,,,-85,-83,-83,-83,-76,,,,,
1454082532831,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,,,-74,-75,-74,,,-56,-72,-76,-54,-78,-85,-55,-60,-63,-60,-73,-59,-60,-80,-79,-77,-77,-77,-78,-55,-60,,-84,,,,-85,-83,-83,-83,-76,,,,,
1454082535164,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,,,,,,,,,-70,-75,-74,,,-53,-72,-76,-54,-74,,-53,-60,-58,-57,-73,-61,-60,-78,-75,-77,-78,-77,-78,-52,-61,,-85,,,,-85,-83,-86,-85,-72,,,,,
1454082537511,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,-68,-67,,,-50,-72,-67,-54,-77,-65,-53,-61,-59,-60,-73,-61,-63,-77,-78,-81,-79,-66,-78,-52,-59,,-85,,,-80,-81,-83,-86,-84,-72,,,,,
1454082539853,,,,,,,-89,,,,,,,,,,,,,,,,,,,,,,,,,-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70,-68,-67,,,-50,-69,-67,-54,-79,-65,-54,-61,-59,-60,-67,-61,-61,-79,-78,-77,-80,-66,-80,-54,-60,,-83,,,-80,-81,-83,-84,-83,-72,,,,,
1454082542195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,-64,-67,,,-54,-69,-63,-54,-76,-65,-54,-61,-61,-60,-67,-60,-59,-75,-75,-74,-77,-62,-76,-54,-60,,-83,,,-80,-79,-79,-79,-79,-64,,,,,
1454082544531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,,,,,,,-65,-64,-67,,,-54,-65,-63,-55,-76,-64,-54,-62,-61,-61,-66,-62,-62,-75,-75,-75,-77,-62,-76,-55,-62,,-85,,,-79,-79,-79,-79,-79,-64,,,,,
1454082546870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65,,,,,,,,,-63,-64,-67,,,-56,-65,-63,-55,-75,-64,-57,-63,-61,-64,-66,-63,-63,-75,-74,-77,-75,-62,-74,-58,-63,,-85,,,-79,-79,-79,-80,-80,-61,,,,,
1454082549199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62,,,,,,,,,-63,-60,-61,,,-56,-65,-63,-55,-75,-64,-57,-64,-63,-63,-66,-64,-63,-75,-74,-77,-76,-63,-76,-58,-67,,-85,,,-79,-79,-79,-79,-79,-61,,,,,
1454082551545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,,,,,,,,,-63,-60,-61,,,-56,-65,-63,-56,-76,-64,-57,-64,-65,-63,-67,-64,-63,-76,-77,-75,-77,-63,-77,-56,-64,,-81,,,-79,-79,-79,-81,-80,-61,,,,,
