TimeStamp,88:75:56:8f:3d:d0,88:75:56:8f:3d:d5,88:75:56:8f:3d:d4,20:3a:07:f9:39:c0,20:3a:07:f9:39:c5,20:3a:07:f9:39:c4,20:3a:07:f9:39:c2,20:3a:07:f9:39:c1,0c:d9:96:ca:15:42,0c:d9:96:ca:15:40,0c:d9:96:ca:15:44,0c:d9:96:ca:15:41,0c:d9:96:ca:15:45,0c:d9:96:ca:15:4a,0c:d9:96:ca:15:4e,0c:d9:96:ca:15:4c,0c:d9:96:ca:15:4f,0c:d9:96:ca:15:4b,0c:d9:96:ca:15:4d,20:3a:07:f9:39:cb,20:3a:07:f9:39:cd,20:3a:07:f9:39:ca,20:3a:07:42:45:10,20:3a:07:42:45:14,20:3a:07:42:45:12,20:3a:07:f9:39:ce,20:3a:07:f9:39:cf,20:3a:07:f9:39:cc,20:3a:07:42:45:15,34:a8:4e:cc:26:f1,20:3a:07:42:45:1b,20:3a:07:42:45:1f,34:a8:4e:cc:26:f0,88:75:56:8f:3d:d2,20:3a:07:42:45:1d,20:3a:07:42:45:11,34:a8:4e:cc:26:f2,20:3a:07:42:45:1c,88:75:56:8f:3d:d1,34:a8:4e:cc:26:f5,20:3a:07:42:45:1e,34:a8:4e:cc:26:f4,c0:62:6b:86:c4:3c,c0:62:6b:86:c4:3a,c0:62:6b:86:c4:3f,c0:62:6b:86:c4:35,c0:62:6b:86:c4:30,c0:62:6b:86:c4:3d,c0:62:6b:86:c4:31,88:75:56:6b:6a:5a,c0:62:6b:86:c4:32,c0:62:6b:86:c4:3b,34:a8:4e:cc:26:ff,34:a8:4e:cc:26:fd,c0:62:6b:86:c4:34,c0:62:6b:86:c4:3e,34:a8:4e:cc:26:fa,34:a8:4e:cc:26:fc,f0:25:72:a2:eb:e1,88:75:56:6b:6a:5e,34:a8:4e:cc:26:fb,88:75:56:6b:6a:54,88:75:56:6b:6a:5d,f0:25:72:a2:eb:ea,f0:25:72:a2:eb:eb,88:75:56:6b:6a:51,f0:25:72:a2:eb:ef,f0:25:72:a2:eb:ec,88:75:56:6b:6a:5c,f0:25:72:a2:eb:e0,f0:25:72:a2:eb:e4,f0:25:72:a2:eb:e2,a0:cf:5b:44:84:52,88:75:56:6b:6a:55,88:75:56:6b:6a:50,88:75:56:6b:6a:52,34:a8:4e:cc:26:fe,88:75:56:6b:6a:5f,88:75:56:6b:6a:5b,a0:cf:5b:44:84:55,f0:25:72:a2:eb:ed,a0:cf:5b:44:84:54,f0:25:72:a2:eb:e5,a0:cf:5b:44:84:5e,a0:cf:5b:44:84:51,a0:cf:5b:44:84:50,a0:cf:5b:44:84:5c,a0:cf:5b:44:84:5d,a0:cf:5b:44:84:5f,a0:cf:5b:44:84:5a,a0:cf:5b:44:84:5b,f0:25:72:a2:eb:ee,e0:d1:73:5b:cd:d4,e0:d1:73:5b:cd:d2,e0:d1:73:5b:cd:d1,e0:d1:73:5b:cd:d0,e0:d1:73:5b:cd:dc,e0:d1:73:5b:cd:d5,e0:d1:73:5b:cd:dd,e0:d1:73:5b:cd:da,e0:d1:73:5b:cd:db,e0:d1:73:5b:cd:de,e0:d1:73:5b:cd:df,7c:95:f3:17:0f:4b,7c:95:f3:17:0f:4d,7c:95:f3:17:0f:4a,64:d8:14:60:de:45,64:d8:14:60:de:40,64:d8:14:60:de:42,64:d8:14:60:de:44,7c:95:f3:17:0f:44,7c:95:f3:17:0f:42,7c:95:f3:17:0f:45,64:d8:14:60:de:41,7c:95:f3:17:0f:4c,7c:95:f3:17:0f:40,7c:95:f3:17:0f:4f,64:d8:14:60:de:4a,7c:95:f3:17:0f:41,64:d8:14:60:de:4d,64:d8:14:60:de:4f,64:d8:14:60:de:4b,64:d8:14:60:de:4e,64:d8:14:32:64:db,64:d8:14:60:de:4c,64:d8:14:32:64:d1,34:a8:4e:ab:ce:a4,34:a8:4e:ab:ce:a0,64:d8:14:32:64:d0,64:d8:14:32:64:d4,64:d8:14:ad:ad:0f,64:d8:14:ad:ad:01,34:a8:4e:ab:ce:a2,64:d8:14:32:64:d2,64:d8:14:ad:ad:02,64:d8:14:ad:ad:0e,64:d8:14:32:64:d5,34:a8:4e:ab:ce:a5,64:d8:14:ad:ad:0b,64:d8:14:c0:60:0a,64:d8:14:32:64:de,34:a8:4e:ab:ce:af,64:d8:14:ad:ad:05,34:a8:4e:ab:ce:ab,64:d8:14:32:64:dc,64:d8:14:c0:60:00,64:d8:14:ad:ad:0d,64:d8:14:c0:60:02,64:d8:14:32:64:dd,34:a8:4e:ab:ce:ad,64:d8:14:ad:ad:00,64:d8:14:ad:ad:04,64:d8:14:c0:60:0b,64:d8:14:32:64:da,64:d8:14:32:64:df,64:d8:14:c0:60:04,64:d8:14:c0:60:01,34:a8:4e:ab:ce:a1,64:d8:14:c0:60:05,64:d8:14:c0:60:0f,64:d8:14:c0:60:0e,64:d8:14:c0:60:0c,64:d8:14:ad:ad:0a,64:d8:14:ad:ad:0c,34:a8:4e:ab:ce:ae,7c:95:f3:17:0f:4e,20:3a:07:42:45:1a,88:75:56:8f:3d:de,88:75:56:8f:3d:dd,88:75:56:8f:3d:db,88:75:56:8f:3d:df,88:75:56:8f:3d:da
1454508908490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92,-88,-73,,,,,-77,-86,,,-70,-88,,,-81,,,,,-85,-85,,-83,-83,,,-85,-84,,,,,,,,,-87,,-84,,,,,,,,,-86,-55,-56,-54,-50,-71,-51,-74,-72,-76,-72,-74,-76,-72,-76,-70,-71,-71,-68,-77,-74,-76,-71,-76,-76,-77,-76,-77,-69,-76,-76,-65,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508910834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92,-88,-73,,,,,-77,-86,,,-70,-88,,,-81,,,,,-85,-85,,-83,-83,,,-85,-84,,,,,,,,,-87,,-84,,,,,,,,,-86,,-67,-62,-50,-89,-51,-74,-72,-76,-72,-74,-76,-72,-76,-59,-59,-71,-68,-77,-74,-76,-71,-76,-76,-77,-67,-77,-64,-66,-76,-65,-89,-66,-79,-82,-83,-84,-84,-89,-87,-83,-84,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508913178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92,-88,-73,,,,,-77,-86,,,,,,,-81,,,,,,,,,,,,,-84,,,,,,,,,,,-84,,,,,,,,,,,-67,-62,-50,-89,-67,-74,,-87,-72,-74,-76,-72,-76,-59,-59,-59,-58,-77,-74,-76,-58,-76,-76,-77,-67,-77,-56,-58,-76,-58,-89,-66,-79,-82,-79,-84,-84,-86,-87,-80,-84,-84,-83,-79,-79,-84,-85,-87,-87,-83,-88,-90,-86,-83,-84,-89,-89,,,,,,,,,,,,,,,,,,,,,,
1454508915537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-73,,,,,-77,-86,,,,,,,-81,,,,,,,,,,,,,-84,,,,,,,,,,,-84,,,,,,,,,,-75,-75,-62,-50,-89,-67,-74,,-87,-72,-74,,,-76,-52,-59,-59,-58,-77,,-76,-58,-76,-76,-77,-67,-77,-56,-58,-76,-58,-89,-67,-79,-80,-79,-80,-83,-86,-87,-80,-82,-81,-83,-79,-79,-84,-85,-87,-87,-83,-88,-90,-84,-83,-84,-84,-89,-81,-81,-87,-88,-89,-85,,,,,,,,,,,,,,,,
1454508917882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-88,-73,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,,,,,,,,-75,-75,-62,-78,-89,-75,-74,,-87,-72,-74,,,,-52,-59,-57,-58,,,,-58,,,,-67,-77,-64,-58,,-70,-87,-67,-79,-80,-79,-80,-83,-86,-87,-80,-82,-81,-89,-79,-79,-84,-85,-87,-87,-83,-88,-87,-84,-83,-84,-84,-89,-81,-81,-87,-89,-89,-85,,,,,,,,,,,,,,,,
1454508920224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,-76,-62,-78,-89,-75,,,-87,,,,,,-58,-59,-57,-58,,,,-58,,,,-72,,-64,-58,,-70,-89,-71,-79,-83,-84,-80,-85,-86,-87,-83,-85,-81,-89,-79,-79,-84,-85,-87,-87,-83,-88,-87,-84,-83,-84,-84,-89,-81,-81,-87,-89,-86,-85,,,,,,,,,,,,,,,,
1454508922570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,-76,,-78,,-79,,,-87,,,,,,-58,-63,-62,-63,,,,-58,,,,-72,,-79,-58,-77,-70,-85,-71,-81,-83,-84,-80,-85,-86,,-83,-85,-81,-89,-79,-79,-84,-85,-87,-87,-83,-88,-87,-84,-83,-84,-84,-89,-81,-81,-87,-85,-86,-85,-86,-87,,,,,,,,,,,,,,
1454508924900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-80,,-81,,-79,,,,,,,,,-66,-63,-62,-63,,,,-68,,,,-81,,-79,,-77,-78,-86,-79,-81,-83,-84,-74,-76,,,-83,-76,-81,-89,-79,,,,,,,,-87,-84,,-84,-84,,-81,-81,-87,-85,-86,-85,-86,-87,,,,,,,,,,,,,,
1454508927229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-80,-84,-81,,-79,,,,,,,,,-71,-70,-62,-70,,,,-68,,,,-81,,-79,-82,-84,-78,-84,-79,-79,-83,-84,-74,-76,,,-83,-76,,-89,-79,,,,,,,,-87,,,-84,-84,,,,,-85,-86,,-86,-87,,,,,,,,,,,,,,
1454508929574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-80,-84,-81,,-80,,,,,,,,,-71,-70,-68,-71,,,,-68,,,,-81,,-86,-82,-87,-78,-87,-79,-79,-83,-84,-74,-76,,,-83,-76,,,-76,,,,,,,,-85,,,-84,-86,,,,,-84,-87,,-86,-87,-84,,,,,,,,,,,,,
1454508931906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-80,-84,-81,,-80,,,,,,,,,-79,-70,-68,-71,,,,-68,,,,-81,,-86,-82,-87,-78,-87,-79,-79,,,-74,-76,,,,-76,,,-76,,,,,,,,-85,,,,-86,,,,,-84,-87,,-86,-87,-84,,,,,,,,,,,,,
1454508934229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-80,-85,-81,,-80,,,,,,,,,-79,-80,-68,-81,,,,-68,,,,-81,,-86,-82,-87,-78,-87,-79,-79,,,-74,-76,,,,-76,,,-76,,,,,,,,-85,,,,-86,,,,,-84,-87,,,,-84,,,,,,,,,,,,,
1454508936559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80,-80,-85,,,-80,,,,,,,,,-79,-80,-68,-81,,,,,,,,-81,,-86,-82,-87,,-87,,-79,,,,-76,,,,-76,,,-81,,,,,,,,-85,,,,-86,,,,,-84,-87,,,,-84,,,,,,,,,,,,,
1454508938891,,,,,,,,,,,,,,,,,,,,,,,-87,-86,-86,,,,-86,,,,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-80,-85,-85,,-80,,,,,,,,,-79,-80,-68,-81,,,,-87,,,,,,-86,,-87,,-87,,-79,,,-83,-80,,,,-76,,,-81,,,,,,,,-85,,,,-86,,,,,-84,-87,,,,-84,,,,,,,,,,,,,
1454508941222,,-88,,,,,,,,,,,,,,,,,,,,,-83,-86,-83,,,,-86,,,,,,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,-80,-85,-85,,,,,,,,,,,-79,-80,,-81,,,,-87,,,,,,,,,,,,-79,,,-83,-80,,,,-76,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508943549,-86,-88,,,,,,,,,,,,,,,,,,,,,-83,-86,-83,,,,-86,,,,,-86,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,-85,-85,,,,,,,,,,,,-80,,-81,,,,-87,,,,,,,,,,,,-79,,,-83,-80,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508945875,-86,-88,,,,,,,,,,,,,,,,,,,,,-83,-86,-83,,,,-86,,,,,-86,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,-85,,,,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,-83,-80,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508948203,-86,-88,,,,,,,,,,,,,,,,,,,,,-83,-86,-83,,,,,,,,,-86,,,,,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84,,,-85,,,,,,,,,,,,,,,,,,-87,,,,,,,,,,,,,,,-83,-80,,,,,,,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508950529,-86,-88,,,,,,,,,,,,,,,,,,,,,-83,,-83,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508952842,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508955172,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508957495,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508959811,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508962138,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508964450,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508966762,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508969090,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508971404,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508973730,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508976041,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508983012,-79,-77,,,,,,,,,,,,,,,,,,,,,-79,,-80,,,,,,,,,-78,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508985344,-83,-77,-82,,,,,,,,,,,,,,,,,,,,-83,-82,-82,,,,-84,,,,,-83,,,,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89,,,,,,,,,,,-80,-83,,,,-81,,,,,,,,,,,,,,,-88,,,,,-87,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508987671,-83,-77,-82,,,,,,,,,,,,,,,,,,,,-83,-82,-83,,,,-84,,,,,-79,,,,-90,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-82,,-81,,-89,,,,,,,,,,,-80,-83,,,,-80,,,,-87,,,,,,,,,,,-83,-81,,,,-83,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508990002,-83,-85,-82,,,,,,,,,,,,,,,,,,,,-83,-82,-83,,,,-84,,,,,-79,,,,-90,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-82,-82,-81,,-89,,,,,,,,,-78,-79,-79,-83,,,,-80,,,,-87,,,-86,,,,,-80,,,-80,-81,,,,-79,,,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454508992348,-87,-85,-82,,,,,,,,,,,,,,,,,,,,-83,-82,-83,,,,-84,,,,,-79,,,,-90,-79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-82,-82,-81,,-81,,,,,,,,,-78,-80,-81,-79,,,,-80,,,,-87,,-83,-86,-82,,-86,,-80,,,-80,-81,,,,-79,,,-78,,,,-85,,,,-85,,,,-85,,,,,-87,-89,,,,,,,,,,,,,,,,,
1454508994691,-87,-85,-82,,,,,,,,,,,,,,,,,,,,-83,-82,-83,,,,-84,,,,,-79,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-82,-82,-81,,-81,,,,,,,,,-77,-76,-77,-79,,,,-80,,,,-79,,-83,-86,-82,,-84,-81,-80,,,-68,-68,,,,-67,,,-78,,,,-81,,,,-85,-82,,-82,-81,,,,,-85,-89,-82,,,,-88,,,,,,,,,,,,
1454508997037,-87,-85,,,,,,,,,,,,,,,,,,,,,-83,-82,-83,,,,,,,,,-79,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83,-81,-83,-81,,-81,,,,,,,,,-77,-74,-74,-74,,,,-80,,,,-79,,-77,-81,-84,,-76,-81,-75,,,-68,-68,,,,-67,,,-78,,,,-78,,,,-78,-80,,-80,-77,,,,,-79,-78,-82,-81,,,-88,,,,,,,,,,,,
1454508999373,-87,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-75,-83,-75,,-81,,,,,,,,,-77,-66,-66,-74,,,,-64,,,,-79,,-77,-81,-84,-76,-81,-78,-75,,,-71,-68,,,,-67,,,-78,,,,-82,,,,-81,-80,,-80,-77,,,,,-81,-80,-82,-81,,,-88,,,,,,,,,,,,
1454509001710,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-74,-76,-74,,-81,,,,,,,,,-71,-69,-66,-70,,,,-64,,,,-72,,-77,-73,-73,-76,-81,-78,-74,,,-71,-68,,,,-75,,,-78,,,,-86,,,,-81,-80,,-80,-86,,,,,-81,-85,-82,-81,-88,,-88,-82,,,,,,,,,,,
1454509004037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-75,-76,-74,,,,,,,,,,,-71,-69,-58,-70,,,,-60,,,,-72,,-73,-73,-73,-69,-81,-78,-74,,,-71,-68,,,,-75,,,-78,-86,,,-86,,,,-81,-80,,-80,-86,,,,,-81,-85,-82,-81,-88,-83,-88,-82,-83,,,,,,,,,,
1454509006386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,-74,-76,-74,,,,,,,,,,,-71,-69,-58,-70,,,,-60,,,,-72,,-73,-73,-73,-68,-85,-64,-74,-77,-77,-77,-78,,,,-75,-86,,-78,-86,,-81,-86,,,,-81,-81,,-81,-86,,-86,-83,-86,-81,-88,-82,-81,-88,-83,-82,-82,-83,,,,,,,,,,
1454509008745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74,-74,-69,-74,,,,,,,,,,,-71,-56,-55,-57,,,,-60,,,,-72,,-57,-58,-58,-68,-85,-64,-80,-77,-79,-77,-78,,-87,-81,-75,-86,-92,-78,-86,,-81,-89,,,,-81,-81,,-81,-86,,-86,-83,-86,-81,-88,-82,-82,-81,-83,-82,-82,-83,-91,-91,,,,,,,,
1454509011078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-76,-69,-73,,,,,,,,,,,-51,-56,-55,-57,,,,-60,,,,-55,,-57,-57,-58,-68,-85,-58,-80,-78,-78,-77,-82,-85,-87,-79,-77,-71,-84,-78,-86,-89,-81,-89,,,,,-84,-84,-83,-86,,-71,-70,-85,,-88,-84,-82,-81,-83,-82,-82,-83,-83,-87,-88,,,,,,,
1454509013425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75,-75,-73,-74,,,,,,,,,,,-51,-52,-55,-52,,,,-60,,,,-55,,-57,-70,-70,-68,-85,-58,-76,-78,-72,-77,-82,-85,-80,-71,-77,-71,-84,-78,-86,-89,-81,-86,,,,-88,-84,-84,-83,-83,,-71,-70,-85,-87,-84,-84,-82,-81,-83,-82,,-83,-87,-87,-88,,,,,,,
1454509015783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,-68,-73,-67,,-69,,,,-85,,,-80,,-51,-52,-55,-52,,,,-57,,,,-55,,-57,-70,-70,-78,-85,-58,-76,-78,-83,-79,-78,-85,-80,-71,-77,-71,-84,-83,-87,-89,-81,-86,,,,-88,-84,-84,-83,-83,,-81,-80,-85,-87,-84,-84,-82,-81,,-82,,,-87,-87,-88,-78,,,,,,
1454509018147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76,,,,,,,,,,,,,,-91,,-90,,,,,,,,,,,,,,-90,,,,,,,,,,,,-67,-68,-55,-67,,-69,-74,,-74,-85,-75,,-80,-80,-51,-68,-73,-68,-82,-82,,-57,-80,-82,-78,-55,,-80,-82,-80,-78,-85,-58,-76,-78,-83,-79,-78,-85,-80,-71,-77,-71,-84,-83,-87,-89,,-86,,,,-88,-84,-84,-83,-83,,-81,-80,-85,-87,-84,-84,-82,-81,,-82,,,-87,-87,-88,-78,,,,,,
1454509020492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78,,,,-76,,,,,,,,,,,,,,-91,,-90,,,-86,-86,,,,,,,,,,-89,,,,,,,,,,,,-57,-55,-55,-67,-71,-69,-71,-80,-74,-85,-71,,-80,-80,-72,-68,-73,-68,-82,-81,-80,-57,-77,-82,-78,-55,,-80,-82,-80,-78,-85,-58,-76,-78,-83,-79,-78,-85,-80,-71,-77,-71,-84,-83,-87,-89,,-86,,,,-88,-84,-84,-83,-83,,-81,-80,-85,-87,-84,-84,-82,,,-82,,,-87,-87,-88,-78,,,,,,
